Kod;Nazwa;Rok;Kategoria;Jednostka;Value
3015000;Powiat nowotomyski;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;237.0
3015000;Powiat nowotomyski;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;255.0
3015000;Powiat nowotomyski;2015;przeciwko mieniu;-;443.0
3015000;Powiat nowotomyski;2015;przeciwko rodzinie i opiece;-;78.0
3015000;Powiat nowotomyski;2015;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;41.0
3015000;Powiat nowotomyski;2015;przeciwko życiu i zdrowiu;-;13.0
3015000;Powiat nowotomyski;2016;o charakterze gospodarczym;-;81.0
3015000;Powiat nowotomyski;2016;o charakterze kryminalnym;-;440.0
3015000;Powiat nowotomyski;2016;ogółem;-;814.0
3015000;Powiat nowotomyski;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;220.0
3015000;Powiat nowotomyski;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;249.0
3015000;Powiat nowotomyski;2016;przeciwko mieniu;-;210.0
3015000;Powiat nowotomyski;2016;przeciwko rodzinie i opiece;-;42.0
3015000;Powiat nowotomyski;2016;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;18.0
3015000;Powiat nowotomyski;2016;przeciwko życiu i zdrowiu;-;15.0
3015000;Powiat nowotomyski;2017;o charakterze gospodarczym;-;153.0
3015000;Powiat nowotomyski;2017;o charakterze kryminalnym;-;377.0
3015000;Powiat nowotomyski;2017;ogółem;-;785.0
3015000;Powiat nowotomyski;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;174.0
3015000;Powiat nowotomyski;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;191.0
3015000;Powiat nowotomyski;2017;przeciwko mieniu;-;270.0
3015000;Powiat nowotomyski;2017;przeciwko rodzinie i opiece;-;62.0
3015000;Powiat nowotomyski;2017;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;27.0
3015000;Powiat nowotomyski;2017;przeciwko życiu i zdrowiu;-;14.0
3015000;Powiat nowotomyski;2018;o charakterze gospodarczym;-;110.0
3015000;Powiat nowotomyski;2018;o charakterze kryminalnym;-;524.0
3015000;Powiat nowotomyski;2018;ogółem;-;868.0
3015000;Powiat nowotomyski;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;170.0
3015000;Powiat nowotomyski;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;186.0
3015000;Powiat nowotomyski;2018;przeciwko mieniu;-;271.0
3015000;Powiat nowotomyski;2018;przeciwko rodzinie i opiece;-;198.0
3015000;Powiat nowotomyski;2018;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;13.0
3015000;Powiat nowotomyski;2018;przeciwko życiu i zdrowiu;-;10.0
3015000;Powiat nowotomyski;2019;o charakterze gospodarczym;-;343.0
3015000;Powiat nowotomyski;2019;o charakterze kryminalnym;-;808.0
3015000;Powiat nowotomyski;2019;ogółem;-;1369.0
3015000;Powiat nowotomyski;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;151.0
3015000;Powiat nowotomyski;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;164.0
3015000;Powiat nowotomyski;2019;przeciwko mieniu;-;518.0
3015000;Powiat nowotomyski;2019;przeciwko rodzinie i opiece;-;163.0
3015000;Powiat nowotomyski;2019;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;22.0
3015000;Powiat nowotomyski;2019;przeciwko życiu i zdrowiu;-;18.0
3015000;Powiat nowotomyski;2020;o charakterze gospodarczym;-;262.0
3015000;Powiat nowotomyski;2020;o charakterze kryminalnym;-;529.0
3015000;Powiat nowotomyski;2020;ogółem;-;1025.0
3015000;Powiat nowotomyski;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;167.0
3015000;Powiat nowotomyski;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;181.0
3015000;Powiat nowotomyski;2020;przeciwko mieniu;-;438.0
3015000;Powiat nowotomyski;2020;przeciwko rodzinie i opiece;-;102.0
3015000;Powiat nowotomyski;2020;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;31.0
3015000;Powiat nowotomyski;2020;przeciwko życiu i zdrowiu;-;9.0
3015000;Powiat nowotomyski;2021;o charakterze gospodarczym;-;181.0
3015000;Powiat nowotomyski;2021;o charakterze kryminalnym;-;994.0
3015000;Powiat nowotomyski;2021;ogółem;-;1376.0
3015000;Powiat nowotomyski;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;154.0
3015000;Powiat nowotomyski;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;159.0
3015000;Powiat nowotomyski;2021;przeciwko mieniu;-;541.0
3015000;Powiat nowotomyski;2021;przeciwko rodzinie i opiece;-;130.0
3015000;Powiat nowotomyski;2021;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;29.0
3015000;Powiat nowotomyski;2021;przeciwko życiu i zdrowiu;-;15.0
3015000;Powiat nowotomyski;2022;o charakterze gospodarczym;-;118.0
3015000;Powiat nowotomyski;2022;o charakterze kryminalnym;-;833.0
3015000;Powiat nowotomyski;2022;ogółem;-;1205.0
3015000;Powiat nowotomyski;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;177.0
3015000;Powiat nowotomyski;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;186.0
3015000;Powiat nowotomyski;2022;przeciwko mieniu;-;443.0
3015000;Powiat nowotomyski;2022;przeciwko rodzinie i opiece;-;82.0
3015000;Powiat nowotomyski;2022;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;35.0
3015000;Powiat nowotomyski;2022;przeciwko życiu i zdrowiu;-;15.0
3015000;Powiat nowotomyski;2023;o charakterze gospodarczym;-;509.0
3015000;Powiat nowotomyski;2023;o charakterze kryminalnym;-;1006.0
3015000;Powiat nowotomyski;2023;ogółem;-;1739.0
3015000;Powiat nowotomyski;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;132.0
3015000;Powiat nowotomyski;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;147.0
3015000;Powiat nowotomyski;2023;przeciwko mieniu;-;754.0
3015000;Powiat nowotomyski;2023;przeciwko rodzinie i opiece;-;118.0
3015000;Powiat nowotomyski;2023;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;60.0
3015000;Powiat nowotomyski;2023;przeciwko życiu i zdrowiu;-;11.0
3015000;Powiat nowotomyski;2024;o charakterze gospodarczym;-;1969.0
3015000;Powiat nowotomyski;2024;o charakterze kryminalnym;-;2203.0
3015000;Powiat nowotomyski;2024;ogółem;-;4388.0
3015000;Powiat nowotomyski;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;138.0
3015000;Powiat nowotomyski;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;150.0
3015000;Powiat nowotomyski;2024;przeciwko mieniu;-;275.0
3015000;Powiat nowotomyski;2024;przeciwko rodzinie i opiece;-;82.0
3015000;Powiat nowotomyski;2024;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;51.0
3015000;Powiat nowotomyski;2024;przeciwko życiu i zdrowiu;-;15.0
3016000;Powiat obornicki;2013;o charakterze gospodarczym;-;198.0
3016000;Powiat obornicki;2013;o charakterze kryminalnym;-;1145.0
3016000;Powiat obornicki;2013;ogółem;-;1779.0
3016000;Powiat obornicki;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;377.0
3016000;Powiat obornicki;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;378.0
3016000;Powiat obornicki;2013;przeciwko mieniu;-;669.0
3016000;Powiat obornicki;2013;przeciwko rodzinie i opiece;-;91.0
3016000;Powiat obornicki;2013;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;60.0
3016000;Powiat obornicki;2013;przeciwko życiu i zdrowiu;-;27.0
3016000;Powiat obornicki;2014;o charakterze gospodarczym;-;96.0
3016000;Powiat obornicki;2014;o charakterze kryminalnym;-;723.0
3016000;Powiat obornicki;2014;ogółem;-;1047.0
3016000;Powiat obornicki;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;158.0
3016000;Powiat obornicki;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;159.0
3016000;Powiat obornicki;2014;przeciwko mieniu;-;482.0
3016000;Powiat obornicki;2014;przeciwko rodzinie i opiece;-;111.0
3016000;Powiat obornicki;2014;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;48.0
3016000;Powiat obornicki;2014;przeciwko życiu i zdrowiu;-;24.0
3016000;Powiat obornicki;2015;o charakterze gospodarczym;-;380.0
3016000;Powiat obornicki;2015;o charakterze kryminalnym;-;776.0
3016000;Powiat obornicki;2015;ogółem;-;1350.0
3016000;Powiat obornicki;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;148.0
3016000;Powiat obornicki;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;165.0
3016000;Powiat obornicki;2015;przeciwko mieniu;-;718.0
3016000;Powiat obornicki;2015;przeciwko rodzinie i opiece;-;86.0
3016000;Powiat obornicki;2015;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;89.0
3016000;Powiat obornicki;2015;przeciwko życiu i zdrowiu;-;19.0
3016000;Powiat obornicki;2016;o charakterze gospodarczym;-;154.0
3016000;Powiat obornicki;2016;o charakterze kryminalnym;-;581.0
3016000;Powiat obornicki;2016;ogółem;-;905.0
3016000;Powiat obornicki;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;122.0
3016000;Powiat obornicki;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;137.0
3016000;Powiat obornicki;2016;przeciwko mieniu;-;466.0
3016000;Powiat obornicki;2016;przeciwko rodzinie i opiece;-;55.0
3016000;Powiat obornicki;2016;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;52.0
3016000;Powiat obornicki;2016;przeciwko życiu i zdrowiu;-;17.0
3016000;Powiat obornicki;2017;o charakterze gospodarczym;-;98.0
3016000;Powiat obornicki;2017;o charakterze kryminalnym;-;708.0
3016000;Powiat obornicki;2017;ogółem;-;984.0
3016000;Powiat obornicki;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;115.0
3016000;Powiat obornicki;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;139.0
3016000;Powiat obornicki;2017;przeciwko mieniu;-;467.0
3016000;Powiat obornicki;2017;przeciwko rodzinie i opiece;-;118.0
3016000;Powiat obornicki;2017;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;56.0
3016000;Powiat obornicki;2017;przeciwko życiu i zdrowiu;-;13.0
3016000;Powiat obornicki;2018;o charakterze gospodarczym;-;97.0
3016000;Powiat obornicki;2018;o charakterze kryminalnym;-;744.0
3016000;Powiat obornicki;2018;ogółem;-;1024.0
3016000;Powiat obornicki;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;139.0
3016000;Powiat obornicki;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;153.0
3016000;Powiat obornicki;2018;przeciwko mieniu;-;330.0
3016000;Powiat obornicki;2018;przeciwko rodzinie i opiece;-;277.0
3016000;Powiat obornicki;2018;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;54.0
3016000;Powiat obornicki;2018;przeciwko życiu i zdrowiu;-;22.0
3016000;Powiat obornicki;2019;o charakterze gospodarczym;-;167.0
3016000;Powiat obornicki;2019;o charakterze kryminalnym;-;755.0
3016000;Powiat obornicki;2019;ogółem;-;1127.0
3016000;Powiat obornicki;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;156.0
3016000;Powiat obornicki;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;165.0
3016000;Powiat obornicki;2019;przeciwko mieniu;-;451.0
3016000;Powiat obornicki;2019;przeciwko rodzinie i opiece;-;204.0
3016000;Powiat obornicki;2019;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;67.0
3016000;Powiat obornicki;2019;przeciwko życiu i zdrowiu;-;23.0
3016000;Powiat obornicki;2020;o charakterze gospodarczym;-;143.0
3016000;Powiat obornicki;2020;o charakterze kryminalnym;-;660.0
3016000;Powiat obornicki;2020;ogółem;-;1004.0
3016000;Powiat obornicki;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;144.0
3016000;Powiat obornicki;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;158.0
3016000;Powiat obornicki;2020;przeciwko mieniu;-;324.0
3016000;Powiat obornicki;2020;przeciwko rodzinie i opiece;-;166.0
3016000;Powiat obornicki;2020;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;75.0
3016000;Powiat obornicki;2020;przeciwko życiu i zdrowiu;-;18.0
3016000;Powiat obornicki;2021;o charakterze gospodarczym;-;206.0
3016000;Powiat obornicki;2021;o charakterze kryminalnym;-;683.0
3016000;Powiat obornicki;2021;ogółem;-;1087.0
3016000;Powiat obornicki;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;143.0
3016000;Powiat obornicki;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;151.0
3016000;Powiat obornicki;2021;przeciwko mieniu;-;377.0
3016000;Powiat obornicki;2021;przeciwko rodzinie i opiece;-;167.0
3016000;Powiat obornicki;2021;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;66.0
3016000;Powiat obornicki;2021;przeciwko życiu i zdrowiu;-;16.0
3016000;Powiat obornicki;2022;o charakterze gospodarczym;-;188.0
3016000;Powiat obornicki;2022;o charakterze kryminalnym;-;834.0
3016000;Powiat obornicki;2022;ogółem;-;1215.0
3016000;Powiat obornicki;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;120.0
3016000;Powiat obornicki;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;139.0
3016000;Powiat obornicki;2022;przeciwko mieniu;-;435.0
3016000;Powiat obornicki;2022;przeciwko rodzinie i opiece;-;119.0
3016000;Powiat obornicki;2022;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;99.0
3016000;Powiat obornicki;2022;przeciwko życiu i zdrowiu;-;20.0
3016000;Powiat obornicki;2023;o charakterze gospodarczym;-;153.0
3016000;Powiat obornicki;2023;o charakterze kryminalnym;-;861.0
3016000;Powiat obornicki;2023;ogółem;-;1189.0
3016000;Powiat obornicki;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;105.0
3016000;Powiat obornicki;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;120.0
3016000;Powiat obornicki;2023;przeciwko mieniu;-;510.0
3016000;Powiat obornicki;2023;przeciwko rodzinie i opiece;-;149.0
3016000;Powiat obornicki;2023;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;61.0
3016000;Powiat obornicki;2023;przeciwko życiu i zdrowiu;-;19.0
3016000;Powiat obornicki;2024;o charakterze gospodarczym;-;152.0
3016000;Powiat obornicki;2024;o charakterze kryminalnym;-;568.0
3016000;Powiat obornicki;2024;ogółem;-;918.0
3016000;Powiat obornicki;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;104.0
3016000;Powiat obornicki;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;116.0
3016000;Powiat obornicki;2024;przeciwko mieniu;-;400.0
3016000;Powiat obornicki;2024;przeciwko rodzinie i opiece;-;115.0
3016000;Powiat obornicki;2024;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;54.0
3016000;Powiat obornicki;2024;przeciwko życiu i zdrowiu;-;23.0
3017000;Powiat ostrowski;2013;o charakterze gospodarczym;-;675.0
3017000;Powiat ostrowski;2013;o charakterze kryminalnym;-;2314.0
3017000;Powiat ostrowski;2013;ogółem;-;4128.0
3017000;Powiat ostrowski;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;989.0
3017000;Powiat ostrowski;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;994.0
3017000;Powiat ostrowski;2013;przeciwko mieniu;-;1889.0
3017000;Powiat ostrowski;2013;przeciwko rodzinie i opiece;-;156.0
3017000;Powiat ostrowski;2013;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;86.0
3017000;Powiat ostrowski;2013;przeciwko życiu i zdrowiu;-;52.0
3017000;Powiat ostrowski;2014;o charakterze gospodarczym;-;1795.0
3017000;Powiat ostrowski;2014;o charakterze kryminalnym;-;1814.0
3017000;Powiat ostrowski;2014;ogółem;-;4224.0
3017000;Powiat ostrowski;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;466.0
3017000;Powiat ostrowski;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;468.0
3017000;Powiat ostrowski;2014;przeciwko mieniu;-;2897.0
3017000;Powiat ostrowski;2014;przeciwko rodzinie i opiece;-;130.0
3017000;Powiat ostrowski;2014;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;113.0
3017000;Powiat ostrowski;2014;przeciwko życiu i zdrowiu;-;53.0
3017000;Powiat ostrowski;2015;o charakterze gospodarczym;-;2271.0
3017000;Powiat ostrowski;2015;o charakterze kryminalnym;-;1531.0
3017000;Powiat ostrowski;2015;ogółem;-;4356.0
3017000;Powiat ostrowski;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;348.0
3017000;Powiat ostrowski;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;387.0
3017000;Powiat ostrowski;2015;przeciwko mieniu;-;2967.0
3017000;Powiat ostrowski;2015;przeciwko rodzinie i opiece;-;167.0
3017000;Powiat ostrowski;2015;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;159.0
3017000;Powiat ostrowski;2015;przeciwko życiu i zdrowiu;-;38.0
3017000;Powiat ostrowski;2016;o charakterze gospodarczym;-;2352.0
3017000;Powiat ostrowski;2016;o charakterze kryminalnym;-;1517.0
3017000;Powiat ostrowski;2016;ogółem;-;4330.0
3017000;Powiat ostrowski;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;275.0
3017000;Powiat ostrowski;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;328.0
3017000;Powiat ostrowski;2016;przeciwko mieniu;-;3083.0
3017000;Powiat ostrowski;2016;przeciwko rodzinie i opiece;-;100.0
3017000;Powiat ostrowski;2016;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;137.0
3017000;Powiat ostrowski;2016;przeciwko życiu i zdrowiu;-;63.0
3017000;Powiat ostrowski;2017;o charakterze gospodarczym;-;1007.0
3017000;Powiat ostrowski;2017;o charakterze kryminalnym;-;1346.0
