Województwo,Kod punktu pomiarowego,Nazwa punktu pomiarowego,Miejscowość,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Czas odniesienia,Laeq po korekcie [dB]
zachodniopomorskie,D_32_000271_002,P3 Polanów,Polanów,16.688,54.119667,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Strumykowa",Wieczór 4h,61.4
zachodniopomorskie,D_32_000271_002,P3 Polanów,Polanów,16.688,54.119667,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Strumykowa",Wieczór 4h,61.5
zachodniopomorskie,D_32_000271_002,P3 Polanów,Polanów,16.688,54.119667,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Strumykowa",Wieczór 4h,61.6
zachodniopomorskie,D_32_000271_002,P3 Polanów,Polanów,16.688,54.119667,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Strumykowa",Wieczór 4h,61.7
zachodniopomorskie,D_32_000271_002,P3 Polanów,Polanów,16.688,54.119667,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Strumykowa",Wieczór 4h,62
zachodniopomorskie,D_32_000271_002,P3 Polanów,Polanów,16.688,54.119667,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Strumykowa",Wieczór 4h,63.5
zachodniopomorskie,D_32_000271_002,P3 Polanów,Polanów,16.688,54.119667,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Strumykowa",Wieczór 4h,63.8
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,63
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,63.3
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,63.5
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,64.5
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,64.8
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,64.9
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,65.5
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,65.7
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,66.3
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 12h,66.7
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,62.9
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,63.1
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,63.7
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,63.9
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,64.4
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,64.6
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,65
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,65.1
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,65.8
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Dzień 16h,66.3
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Noc 8h,55
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Noc 8h,55.6
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Noc 8h,56.1
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Noc 8h,56.6
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Noc 8h,57.4
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Noc 8h,57.5
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Noc 8h,58
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Noc 8h,58.2
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,62.7
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,63
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,63.1
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,63.5
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,63.7
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,63.9
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,64.1
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,64.6
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,64.7
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,64.8
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,65
zachodniopomorskie,D_32_000272_001,P4 Polanów,Polanów,16.681722,54.116333,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-12-31,"Polanów, ul. Bobolicka",Wieczór 4h,65.1
zachodniopomorskie,D_32_000273_001,P3 ul. Fińska,Koszalin,16.179583,54.220278,Analiza porealizacyjna,2023-11-15,2023-11-15,Al. Europejska na odcinku od ronda gen. St. Maczka do węzła drogi ekspresowej S-6,Dzień 16h,47.8
zachodniopomorskie,D_32_000273_001,P3 ul. Fińska,Koszalin,16.179583,54.220278,Analiza porealizacyjna,2023-11-15,2023-11-16,Al. Europejska na odcinku od ronda gen. St. Maczka do węzła drogi ekspresowej S-6,Noc 8h,38.7
zachodniopomorskie,D_32_000273_002,P5 Al. Europejska,Koszalin,16.1805,54.220361,Analiza porealizacyjna,2023-11-15,2023-11-15,Al. Europejska na odcinku od ronda gen. St. Maczka do węzła drogi ekspresowej S-6,Dzień 16h,64.6
zachodniopomorskie,D_32_000273_003,P2 ul. Fińska,Koszalin,16.179444,54.222194,Analiza porealizacyjna,2023-11-15,2023-11-15,Al. Europejska na odcinku od ronda gen. St. Maczka do węzła drogi ekspresowej S-6,Dzień 16h,54.6
zachodniopomorskie,D_32_000273_003,P2 ul. Fińska,Koszalin,16.179444,54.222194,Analiza porealizacyjna,2023-11-15,2023-11-16,Al. Europejska na odcinku od ronda gen. St. Maczka do węzła drogi ekspresowej S-6,Noc 8h,47.7
zachodniopomorskie,D_32_000273_004,P4 ul. Fińska,Koszalin,16.179556,54.220306,Analiza porealizacyjna,2023-11-15,2023-11-15,Al. Europejska na odcinku od ronda gen. St. Maczka do węzła drogi ekspresowej S-6,Dzień 16h,51
zachodniopomorskie,D_32_000273_004,P4 ul. Fińska,Koszalin,16.179556,54.220306,Analiza porealizacyjna,2023-11-15,2023-11-16,Al. Europejska na odcinku od ronda gen. St. Maczka do węzła drogi ekspresowej S-6,Noc 8h,40.7
zachodniopomorskie,D_32_000273_005,P1 ul. Fińska,Koszalin,16.179444,54.22225,Analiza porealizacyjna,2023-11-15,2023-11-15,Al. Europejska na odcinku od ronda gen. St. Maczka do węzła drogi ekspresowej S-6,Dzień 16h,50
zachodniopomorskie,D_32_000273_005,P1 ul. Fińska,Koszalin,16.179444,54.22225,Analiza porealizacyjna,2023-11-15,2023-11-16,Al. Europejska na odcinku od ronda gen. St. Maczka do węzła drogi ekspresowej S-6,Noc 8h,46.7
zachodniopomorskie,D_32_000274_001,S2 Trzebiatów,Trzebiatów,15.250528,54.062278,Analiza porealizacyjna,2023-08-21,2023-08-22,Obejście m. Trzebiatów_nowy odcinek DW 109,Dzień 16h,61.2
zachodniopomorskie,D_32_000274_001,S2 Trzebiatów,Trzebiatów,15.250528,54.062278,Analiza porealizacyjna,2023-08-21,2023-08-22,Obejście m. Trzebiatów_nowy odcinek DW 109,Noc 8h,48.8
zachodniopomorskie,D_32_000274_002,S1 Trzebiatów,Trzebiatów,15.253917,54.064333,Analiza porealizacyjna,2023-08-21,2023-08-22,Obejście m. Trzebiatów_nowy odcinek DW 109,Dzień 16h,57.2
zachodniopomorskie,D_32_000274_002,S1 Trzebiatów,Trzebiatów,15.253917,54.064333,Analiza porealizacyjna,2023-08-21,2023-08-22,Obejście m. Trzebiatów_nowy odcinek DW 109,Noc 8h,46.6
zachodniopomorskie,D_32_000275_001,PDH04_25+790L,Szczecin,14.696128,53.376639,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Dzień 16h,51.3
zachodniopomorskie,D_32_000275_001,PDH04_25+790L,Szczecin,14.696128,53.376639,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Noc 8h,49
zachodniopomorskie,D_32_000275_002,PDH03_25+790L,Szczecin,14.695703,53.3762,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Dzień 16h,53.1
zachodniopomorskie,D_32_000275_002,PDH03_25+790L,Szczecin,14.695703,53.3762,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Noc 8h,51
zachodniopomorskie,D_32_000275_003,PDH01_25+500L,Szczecin,14.692283,53.377006,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Dzień 16h,57.7
zachodniopomorskie,D_32_000275_003,PDH01_25+500L,Szczecin,14.692283,53.377006,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Noc 8h,52
zachodniopomorskie,D_32_000275_004,PDH02_25+780L,Szczecin,14.6953,53.376211,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Dzień 16h,55.1
zachodniopomorskie,D_32_000275_004,PDH02_25+780L,Szczecin,14.6953,53.376211,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Noc 8h,51.1
zachodniopomorskie,D_32_000275_005,PDH05_25+770P,Szczecin,14.694369,53.375342,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Dzień 16h,59.7
zachodniopomorskie,D_32_000275_005,PDH05_25+770P,Szczecin,14.694369,53.375342,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Noc 8h,55.1
zachodniopomorskie,D_32_000275_006,PDH06_25+810P,Szczecin,14.694369,53.3743,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Dzień 16h,48
zachodniopomorskie,D_32_000275_006,PDH06_25+810P,Szczecin,14.694369,53.3743,Analiza porealizacyjna,2023-05-17,2023-05-18,ul. Niedźwiedzia - Węzeł Kijewo,Noc 8h,42.6
zachodniopomorskie,D_32_000276_001,PDH07_21+110L,Szczecin,14.694692,53.372283,Analiza porealizacyjna,2023-05-17,2023-05-18,Węzeł Szczecin Podjuchy - Węzeł Kijewo,Dzień 16h,46.8
zachodniopomorskie,D_32_000276_001,PDH07_21+110L,Szczecin,14.694692,53.372283,Analiza porealizacyjna,2023-05-17,2023-05-18,Węzeł Szczecin Podjuchy - Węzeł Kijewo,Noc 8h,44.8
zachodniopomorskie,D_32_000276_002,PDH08_21+50L,Szczecin,14.694542,53.371853,Analiza porealizacyjna,2023-05-17,2023-05-18,Węzeł Szczecin Podjuchy - Węzeł Kijewo,Dzień 16h,45.2
zachodniopomorskie,D_32_000276_002,PDH08_21+50L,Szczecin,14.694542,53.371853,Analiza porealizacyjna,2023-05-17,2023-05-18,Węzeł Szczecin Podjuchy - Węzeł Kijewo,Noc 8h,45.2
zachodniopomorskie,D_32_000277_001,PPH01_147+98L,Wałcz,16.411186,53.301981,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Zachód - DK10,Dzień 16h,57.1
zachodniopomorskie,D_32_000277_001,PPH01_147+98L,Wałcz,16.411186,53.301981,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Zachód - DK10,Dzień 16h,58.8
zachodniopomorskie,D_32_000277_001,PPH01_147+98L,Wałcz,16.411186,53.301981,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Zachód - DK10,Noc 8h,52.8
zachodniopomorskie,D_32_000277_001,PPH01_147+98L,Wałcz,16.411186,53.301981,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Zachód - DK10,Noc 8h,54.5
zachodniopomorskie,D_32_000278_001,PDH03_1+930,Wałcz,16.457919,53.294914,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Wschód - Węzeł Wałcz Północ,Dzień 16h,57.1
zachodniopomorskie,D_32_000278_001,PDH03_1+930,Wałcz,16.457919,53.294914,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Wschód - Węzeł Wałcz Północ,Dzień 16h,57.4
zachodniopomorskie,D_32_000278_001,PDH03_1+930,Wałcz,16.457919,53.294914,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Wschód - Węzeł Wałcz Północ,Noc 8h,53.2
zachodniopomorskie,D_32_000278_001,PDH03_1+930,Wałcz,16.457919,53.294914,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Wschód - Węzeł Wałcz Północ,Noc 8h,53.8
zachodniopomorskie,D_32_000279_001,PDH02_1+930,Wałcz,16.454181,53.296311,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Północ - Węzeł Wałcz Zachód,Dzień 16h,49.8
zachodniopomorskie,D_32_000279_001,PDH02_1+930,Wałcz,16.454181,53.296311,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Północ - Węzeł Wałcz Zachód,Dzień 16h,50.3
zachodniopomorskie,D_32_000279_001,PDH02_1+930,Wałcz,16.454181,53.296311,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Północ - Węzeł Wałcz Zachód,Noc 8h,48.3
zachodniopomorskie,D_32_000279_001,PDH02_1+930,Wałcz,16.454181,53.296311,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Wałcz Północ - Węzeł Wałcz Zachód,Noc 8h,49.3
zachodniopomorskie,D_32_000280_001,PPH04_9+600,Wałcz,16.517492,53.206306,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Dzień 16h,53.4
zachodniopomorskie,D_32_000280_001,PPH04_9+600,Wałcz,16.517492,53.206306,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Dzień 16h,57.9
zachodniopomorskie,D_32_000280_001,PPH04_9+600,Wałcz,16.517492,53.206306,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Noc 8h,50.4
zachodniopomorskie,D_32_000280_001,PPH04_9+600,Wałcz,16.517492,53.206306,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Noc 8h,52.6
zachodniopomorskie,D_32_000280_002,PDH07_14+470,Wałcz,16.586831,53.248208,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Dzień 16h,45
zachodniopomorskie,D_32_000280_002,PDH07_14+470,Wałcz,16.586831,53.248208,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Dzień 16h,50.3
zachodniopomorskie,D_32_000280_002,PDH07_14+470,Wałcz,16.586831,53.248208,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Noc 8h,45.5
zachodniopomorskie,D_32_000280_002,PDH07_14+470,Wałcz,16.586831,53.248208,Analiza porealizacyjna,2023-05-16,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Noc 8h,46.4
zachodniopomorskie,D_32_000280_004,PDH06_13+960_SII,Wałcz,16.579258,53.248853,Analiza porealizacyjna,2023-09-05,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Dzień 16h,48.3
zachodniopomorskie,D_32_000280_004,PDH06_13+960_SII,Wałcz,16.579258,53.248853,Analiza porealizacyjna,2023-09-05,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Noc 8h,46.5
zachodniopomorskie,D_32_000280_005,PDH06_13+960_SI,Wałcz,16.579258,53.248853,Analiza porealizacyjna,2023-05-16,2023-05-17,Węzeł Witankowo - Węzeł Wałcz Wschód,Dzień 16h,49
zachodniopomorskie,D_32_000280_005,PDH06_13+960_SI,Wałcz,16.579258,53.248853,Analiza porealizacyjna,2023-05-16,2023-05-17,Węzeł Witankowo - Węzeł Wałcz Wschód,Noc 8h,44.3
zachodniopomorskie,D_32_000280_006,PDH08_15+120,Wałcz,16.596203,53.246989,Analiza porealizacyjna,2023-05-05,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Dzień 16h,54.7
zachodniopomorskie,D_32_000280_006,PDH08_15+120,Wałcz,16.596203,53.246989,Analiza porealizacyjna,2023-05-05,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Dzień 16h,58.2
zachodniopomorskie,D_32_000280_006,PDH08_15+120,Wałcz,16.596203,53.246989,Analiza porealizacyjna,2023-05-05,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Noc 8h,53.4
zachodniopomorskie,D_32_000280_006,PDH08_15+120,Wałcz,16.596203,53.246989,Analiza porealizacyjna,2023-05-05,2023-09-06,Węzeł Witankowo - Węzeł Wałcz Wschód,Noc 8h,54.2
łódzkie,D_10_000015_002,PP ul. Grunwaldzka 19A,Kutno,19.376861,52.2285,"Państwowy monitoring środowiska, art. 26 Poś",2023-11-27,2023-11-28,ul. Grunwaldzka,Dzień 16h,64.7
łódzkie,D_10_000015_002,PP ul. Grunwaldzka 19A,Kutno,19.376861,52.2285,"Państwowy monitoring środowiska, art. 26 Poś",2023-11-27,2023-11-28,ul. Grunwaldzka,Noc 8h,57.2
łódzkie,D_10_000016_003,PP ul. Kościuszki 26,Kutno,19.367111,52.235333,"Państwowy monitoring środowiska, art. 26 Poś",2023-11-21,2023-11-22,ul. Tadeusza Kościuszki,Dzień 16h,63.2
łódzkie,D_10_000016_003,PP ul. Kościuszki 26,Kutno,19.367111,52.235333,"Państwowy monitoring środowiska, art. 26 Poś",2023-11-21,2023-11-22,ul. Tadeusza Kościuszki,Noc 8h,56.4
łódzkie,D_10_000017_002,PP ul. Łąkoszyńska 124,Kutno,19.371417,52.218389,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-17,2023-10-18,ul. Łąkoszyńska,Dzień 16h,67.5
łódzkie,D_10_000017_002,PP ul. Łąkoszyńska 124,Kutno,19.371417,52.218389,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-17,2023-10-18,ul. Łąkoszyńska,Noc 8h,59.5
łódzkie,D_10_000018_002,PP ul. Łęczycka 12,Kutno,19.343194,52.224139,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-23,2023-10-24,ul. Łęczycka,Dzień 16h,65.7
łódzkie,D_10_000018_002,PP ul. Łęczycka 12,Kutno,19.343194,52.224139,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-23,2023-10-24,ul. Łęczycka,Noc 8h,60.7
łódzkie,D_10_000265_003,P1 ul. Owsiana 38D,Zgierz,19.379333,51.856361,Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2023-09-06,2023-09-07,Droga ekspresowa S14 odcinek: węzeł Zgierz Zachód - rondo dojazdowe do węzła Emilia,Dzień 16h,51.9
